,Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr),Generator ID
884,514,Morrow Point,CO,514-2,United States Government,HY-NA-HY,No,None,Hydropower,38.47027777777778,-107.87444444444444,14020006,Upper Colorado,1971,86.6,233713.5,0.30807879085070705,Morrow Point Reservoir-Gunniso,Surface Water,0.0,0.0,0,0,0,0,0,0,2
885,515,Big Thompson,CO,515-1,United States Government,HY-NA-HY,No,None,Hydropower,40.42805555555555,-105.08833333333332,10190006,Missouri,1959,4.5,10037.0,0.2546169457128361,Colorado River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
886,516,Green Mountain,CO,516-1,United States Government,HY-NA-HY,No,None,Hydropower,40.1375,-106.43,14010001,Upper Colorado,1943,13.0,33163.5,0.2912144362486828,Blue River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
887,516,Green Mountain,CO,516-2,United States Government,HY-NA-HY,No,None,Hydropower,40.1375,-106.43,14010001,Upper Colorado,1943,13.0,33163.5,0.2912144362486828,Blue River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
888,517,Marys Lake,CO,517-1,United States Government,HY-NA-HY,No,None,Hydropower,40.36472222222223,-105.51305555555555,10190006,Missouri,1951,8.1,48202.0,0.6793223969784091,Colorado River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
889,518,Flatiron,CO,518-3,United States Government,HY-NA-OT,No,None,Hydropower,40.44361111111111,-105.09527777777777,10190006,Missouri,1954,8.5,15293.343915343916,0.2053900606412022,Colorado River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
890,518,Flatiron,CO,518-1,United States Government,HY-NA-HY,No,None,Hydropower,40.44361111111111,-105.09527777777777,10190006,Missouri,1954,43.0,77366.32804232804,0.2053900606412022,Colorado River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
891,518,Flatiron,CO,518-2,United States Government,HY-NA-HY,No,None,Hydropower,40.44361111111111,-105.09527777777777,10190006,Missouri,1954,43.0,77366.32804232804,0.2053900606412022,Colorado River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
892,519,Pole Hill,CO,519-1,United States Government,HY-NA-HY,No,None,Hydropower,40.385555555555555,-105.09805555555555,10190006,Missouri,1954,38.2,174594.0,0.5217492648640895,Colorado River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
893,520,Lower Molina,CO,520-1,United States Government,HY-NA-HY,No,None,Hydropower,38.47027777777778,-107.87444444444444,14020006,Upper Colorado,1962,4.8,17679.0,0.4204480593607306,Bonham Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,1
894,521,Upper Molina,CO,521-1,United States Government,HY-NA-HY,No,None,Hydropower,38.47027777777778,-107.87444444444444,14020006,Upper Colorado,1962,8.6,29947.0,0.3975124774344271,Bonham Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,1
895,525,Hayden,CO,525-1,#not reported,CL-RC-ST,Yes,Recirculating,Coal,40.495,-107.25777777777778,14050001,Upper Colorado,1965,190.0,1487718.0,0.8938464311463591,Yampa River,Surface Water,920.0320830529922,920.0320830529922,1495.15659,743.859,1785.2616,1022.062266,714.10464,1636.4898,1
896,525,Hayden,CO,525-2,#not reported,CL-RC-ST,Yes,Recirculating,Coal,40.495,-107.25777777777778,14050001,Upper Colorado,1976,275.4,1934653.0,0.8019273750426942,Yampa River,Surface Water,0.0,0.0,1944.326265,967.3265,2321.5836,1329.106611,928.63344,2128.1183,2
897,527,Nucla,CO,527-3,"Tri-State Generation & Transmission Association, Inc.",CL-RC-ST,Yes,Recirculating,Coal,38.23833333333334,-108.50694444444444,14030003,Upper Colorado,1959,11.5,77250.0,0.7668254913639071,San Miguel River,Surface Water,0.0,0.0,77.63625,38.625,92.7,53.07075,37.08,84.975,3
898,527,Nucla,CO,527-ST4,"Tri-State Generation & Transmission Association, Inc.",CL-RC-ST,Yes,Recirculating,Coal,38.23833333333334,-108.50694444444444,14030003,Upper Colorado,1991,79.3,458776.0,0.660424836036783,San Miguel River,Surface Water,0.0,0.0,461.06988,229.388,550.5312,315.179112,220.21248,504.6536,ST4
899,527,Nucla,CO,527-2,"Tri-State Generation & Transmission Association, Inc.",CL-RC-ST,Yes,Recirculating,Coal,38.23833333333334,-108.50694444444444,14030003,Upper Colorado,1959,11.5,77213.0,0.7664582092515386,San Miguel River,Surface Water,0.0,0.0,77.599065,38.6065,92.6556,53.045331,37.06224,84.9343,2
900,527,Nucla,CO,527-1,"Tri-State Generation & Transmission Association, Inc.",CL-RC-ST,Yes,Recirculating,Coal,38.23833333333334,-108.50694444444444,14030003,Upper Colorado,1959,11.5,79540.0,0.7895572761564423,San Miguel River,Surface Water,0.0,0.0,79.9377,39.77,95.448,54.64398,38.1792,87.494,1
901,529,Solar,CA,529-1,Sacramento Municipal Utility District,PV-NA-PV,No,None,Solar,38.29888888888889,-121.17750000000001,18040013,California,1984,1.0,1147.5,0.1309931506849315,,Unknown Freshwater,0.0,0.0,0.029835,0,0.0378675,0.029835,0,0.0378675,1
902,529,Solar,CA,529-2,Sacramento Municipal Utility District,PV-NA-PV,No,None,Solar,38.29888888888889,-121.17750000000001,18040013,California,1986,1.0,1147.5,0.1309931506849315,,Unknown Freshwater,0.0,0.0,0.029835,0,0.0378675,0.029835,0,0.0378675,2
903,531,Camp Far West,CA,531-1,South Sutter Water District,HY-NA-HY,No,None,Hydropower,39.02722222222222,-121.40583333333333,18020126,California,1985,7.2,11720.0,0.18581938102486048,Bear River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
904,533,McWilliams,AL,533-1,PowerSouth Energy Cooperative,NG-RC-CC,Yes,Recirculating,Natural Gas,31.400277777777777,-86.47666666666667,3140301,South Atlantic Gulf,1954,7.5,12784.01376146789,0.19458164020499072,Conecuh River,Surface Water,0.0,0.0,3.234355481651376,1.9176020642201834,3.6178758944954126,2.531234724770642,1.6619217889908255,3.835204128440367,1
905,533,McWilliams,AL,533-2,PowerSouth Energy Cooperative,NG-RC-CC,Yes,Recirculating,Natural Gas,31.400277777777777,-86.47666666666667,3140301,South Atlantic Gulf,1954,7.5,12784.01376146789,0.19458164020499072,Conecuh River,Surface Water,0.0,0.0,3.234355481651376,1.9176020642201834,3.6178758944954126,2.531234724770642,1.6619217889908255,3.835204128440367,2
906,533,McWilliams,AL,533-3,PowerSouth Energy Cooperative,NG-RC-CC,Yes,Recirculating,Natural Gas,31.400277777777777,-86.47666666666667,3140301,South Atlantic Gulf,1959,25.0,42613.37920489297,0.19458164020499072,Conecuh River,Surface Water,0.0,0.0,10.78118493883792,6.392006880733946,12.059586314984712,8.437449082568808,5.539739296636086,12.784013761467891,3
907,533,McWilliams,AL,533-4,PowerSouth Energy Cooperative,NG-RC-CC,Yes,Recirculating,Natural Gas,31.400277777777777,-86.47666666666667,3140301,South Atlantic Gulf,1996,107.0,182385.2629969419,0.19458164020499072,Conecuh River,Surface Water,0.0,0.0,46.1434715382263,27.357789449541286,51.615029428134555,36.11228207339449,23.710084189602444,54.71557889908257,4
908,533,McWilliams,AL,533-VAN1,PowerSouth Energy Cooperative,NG-RC-CC,Yes,Recirculating,Natural Gas,31.400277777777777,-86.47666666666667,3140301,South Atlantic Gulf,2002,165.0,281248.3027522936,0.19458164020499072,Conecuh River,Surface Water,0.0,0.0,71.15582059633029,42.18724541284404,79.59326967889908,55.68716394495413,36.56227935779817,84.37449082568808,VAN1
909,533,McWilliams,AL,533-VAN2,PowerSouth Energy Cooperative,NG-RC-CC,Yes,Recirculating,Natural Gas,31.400277777777777,-86.47666666666667,3140301,South Atlantic Gulf,2002,165.0,281248.3027522936,0.19458164020499072,Conecuh River,Surface Water,0.0,0.0,71.15582059633029,42.18724541284404,79.59326967889908,55.68716394495413,36.56227935779817,84.37449082568808,VAN2
910,533,McWilliams,AL,533-VAN3,PowerSouth Energy Cooperative,NG-RC-CC,Yes,Recirculating,Natural Gas,31.400277777777777,-86.47666666666667,3140301,South Atlantic Gulf,2002,177.0,301702.7247706422,0.1945816402049907,Conecuh River,Surface Water,0.0,0.0,76.33078936697248,45.255408715596324,85.38187111009174,59.73713950458715,39.221354220183485,90.51081743119265,VAN3
911,534,Jones Fork,CA,534-1,Sacramento Municipal Utility District,HY-NA-HY,No,None,Hydropower,38.716944444444444,-121.22083333333333,18020111,California,1985,10.0,11295.0,0.12893835616438357,South Fork Silver Creek,Surface Water,0.0,0.0,0,0,0,0,0,0,1
912,535,McClellan,CA,535-1,Sacramento Municipal Utility District,NG-NA-CT,No,None,Natural Gas,38.66861111111111,-121.3888888888889,18020111,California,1986,77.0,2049.0,0.0030377157089485855,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
913,537,Camanche,CA,537-1,East Bay Municipal Util Dist,HY-NA-HY,No,None,Hydropower,38.233333333333334,-121.01666666666667,18040012,California,1983,3.6,2847.6666666666665,0.09029891763910028,Comanche Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,1
914,537,Camanche,CA,537-3,East Bay Municipal Util Dist,HY-NA-HY,No,None,Hydropower,38.233333333333334,-121.01666666666667,18040012,California,1983,3.6,2847.6666666666665,0.09029891763910028,Comanche Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,3
915,537,Camanche,CA,537-2,East Bay Municipal Util Dist,HY-NA-HY,No,None,Hydropower,38.233333333333334,-121.01666666666667,18040012,California,1983,3.6,2847.6666666666665,0.09029891763910028,Comanche Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,2
916,539,Rocky River,CT,539-3,GDF Suez SA,HY-NA-OT,No,None,Hydropower,41.583333333333336,-73.41666666666667,1100005,New England,1928,24.0,6791.0,0.03230117960426179,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
917,540,Branford,CT,540-UN10,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.4925,-72.06222222222222,1100003,New England,1967,21.8,329.0,0.0017228017259436135,Unknown Ocean,Ocean,0.0,0.0,0,0,0,0,0,0,UN10
918,541,Bulls Bridge,CT,541-4,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.659444444444446,-73.49083333333333,1100005,New England,1903,1.2,8664.333333333332,0.8242326230339928,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,4
919,541,Bulls Bridge,CT,541-5,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.659444444444446,-73.49083333333333,1100005,New England,1903,1.2,8664.333333333332,0.8242326230339928,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,5
920,541,Bulls Bridge,CT,541-6,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.659444444444446,-73.49083333333333,1100005,New England,1903,1.2,8664.333333333332,0.8242326230339928,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,6
921,541,Bulls Bridge,CT,541-1,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.659444444444446,-73.49083333333333,1100005,New England,1903,1.2,8664.333333333332,0.8242326230339928,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
922,541,Bulls Bridge,CT,541-2,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.659444444444446,-73.49083333333333,1100005,New England,1903,1.2,8664.333333333332,0.8242326230339928,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
923,541,Bulls Bridge,CT,541-3,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.659444444444446,-73.49083333333333,1100005,New England,1903,1.2,8664.333333333332,0.8242326230339928,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
924,542,Cos Cob,CT,542-UN11,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.03333333333333,-73.6,1100006,New England,1969,25.0,353.2608695652174,0.0016130633313480246,Unknown Ocean,Ocean,0.0,0.0,0,0,0,0,0,0,UN11
925,542,Cos Cob,CT,542-UN12,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.03333333333333,-73.6,1100006,New England,1969,25.0,353.2608695652174,0.0016130633313480246,Unknown Ocean,Ocean,0.0,0.0,0,0,0,0,0,0,UN12
926,542,Cos Cob,CT,542-UN13,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.03333333333333,-73.6,1100006,New England,2008,20.0,282.60869565217394,0.0016130633313480248,Unknown Ocean,Ocean,0.0,0.0,0,0,0,0,0,0,UN13
927,542,Cos Cob,CT,542-un14,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.03333333333333,-73.6,1100006,New England,2008,20.0,282.60869565217394,0.0016130633313480248,Unknown Ocean,Ocean,0.0,0.0,0,0,0,0,0,0,un14
928,542,Cos Cob,CT,542-UN10,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.03333333333333,-73.6,1100006,New England,1969,25.0,353.2608695652174,0.0016130633313480246,Unknown Ocean,Ocean,0.0,0.0,0,0,0,0,0,0,UN10
929,544,Devon Station,CT,544-12,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.21,-73.10916666666667,1100005,New England,1996,43.0,889.0115062761507,0.0023601239945740433,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,12
930,544,Devon Station,CT,544-13,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.21,-73.10916666666667,1100005,New England,1996,43.0,889.0115062761507,0.0023601239945740433,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,13
931,544,Devon Station,CT,544-14,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.21,-73.10916666666667,1100005,New England,1996,43.0,889.0115062761507,0.0023601239945740433,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,14
932,544,Devon Station,CT,544-10,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.21,-73.10916666666667,1100005,New England,1985,19.2,396.9539748953975,0.0023601239945740433,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,10
933,544,Devon Station,CT,544-11,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.21,-73.10916666666667,1100005,New England,1996,43.0,889.0115062761507,0.0023601239945740433,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,11
934,546,Montville Station,CT,546-5,"NRG Energy, Inc.",OL-OT-ST,Yes,Once-Through,Oil,41.41833333333333,-72.10027777777778,1100003,New England,1954,75.0,18712.0,0.02848097412480974,Thames River,Surface Water,12644.543500420608,0.0,654.92,187.12,1122.72,4.49088,1.77764,5.445192,5
935,546,Montville Station,CT,546-6,"NRG Energy, Inc.",OL-OT-ST,Yes,Once-Through,Oil,41.41833333333333,-72.10027777777778,1100003,New England,1971,414.9,20062.0,0.005519842488314839,Thames River,Surface Water,26374.253047519105,0.0,702.17,200.62,1203.72,4.81488,1.90589,5.838042,6
936,548,NRG Norwalk Harbor,CT,548-2,"NRG Energy, Inc.",OL-OT-ST,Yes,Once-Through,Oil,41.07027777777778,-73.41305555555556,2030203,Mid Atlantic,1963,163.2,138951.0,0.09719354351329573,Long Island Sound,Ocean,13257.898222455937,0.0,4863.285,1389.51,8337.06,33.34824,13.200345,40.434741,2
937,548,NRG Norwalk Harbor,CT,548-10,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.07027777777778,-73.41305555555556,2030203,Mid Atlantic,1966,16.3,176.99999999999986,0.0012395999663837288,Long Island Sound,Ocean,0.0,0.0,0,0,0,0,0,0,10
938,548,NRG Norwalk Harbor,CT,548-1,"NRG Energy, Inc.",OL-OT-ST,Yes,Once-Through,Oil,41.07027777777778,-73.41305555555556,2030203,Mid Atlantic,1960,163.2,84037.0,0.05878226005013878,Long Island Sound,Ocean,6581.767978763712,0.0,2941.295,840.37,5042.22,20.16888,7.983515,24.454767,1
939,550,Kettle Falls Generating Station,WA,550-1,Avista Corporation,"BP, BG-RC-ST",Yes,Recirculating,Biomass,48.65277777777778,-118.07305555555556,17020001,Pacific Northwest,1983,50.7,200423.0,0.45126899210144733,Wells,Groundwater,0.0,0.0,175.971394,100.2115,292.61758,110.833919,96.20304,193.408195,1
940,551,Scotland Dam,CT,551-1,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.63333333333333,-72.06666666666666,1100002,New England,1937,2.0,10251.0,0.5851027397260274,Shetucket,Surface Water,0.0,0.0,0,0,0,0,0,0,1
941,552,Shepaug,CT,552-1,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.38333333333333,-73.16666666666667,1100005,New England,1955,37.2,173050.0,0.5310367260764963,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
942,553,Stevenson,CT,553-1,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.68333333333333,-73.51666666666667,1100005,New England,1919,7.5,31312.131147540982,0.47659255932330263,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
943,553,Stevenson,CT,553-2,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.68333333333333,-73.51666666666667,1100005,New England,1919,7.5,31312.131147540982,0.47659255932330263,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
944,553,Stevenson,CT,553-3,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.68333333333333,-73.51666666666667,1100005,New England,1919,7.5,31312.131147540982,0.47659255932330263,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
945,553,Stevenson,CT,553-4,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.68333333333333,-73.51666666666667,1100005,New England,1936,8.0,33399.60655737705,0.4765925593233026,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,4
946,554,Taftville,CT,554-1,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.572500000000005,-72.04583333333333,1100002,New England,1926,0.4,2033.5000000000002,0.5803367579908676,Shetucket,Surface Water,0.0,0.0,0,0,0,0,0,0,1
947,554,Taftville,CT,554-2,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.572500000000005,-72.04583333333333,1100002,New England,1906,0.3,1525.1249999999998,0.5803367579908675,Shetucket,Surface Water,0.0,0.0,0,0,0,0,0,0,2
948,554,Taftville,CT,554-3,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.572500000000005,-72.04583333333333,1100002,New England,1906,0.3,1525.1249999999998,0.5803367579908675,Shetucket,Surface Water,0.0,0.0,0,0,0,0,0,0,3
949,554,Taftville,CT,554-4,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.572500000000005,-72.04583333333333,1100002,New England,1949,0.3,1525.1249999999998,0.5803367579908675,Shetucket,Surface Water,0.0,0.0,0,0,0,0,0,0,4
950,554,Taftville,CT,554-5,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.572500000000005,-72.04583333333333,1100002,New England,1949,0.3,1525.1249999999998,0.5803367579908675,Shetucket,Surface Water,0.0,0.0,0,0,0,0,0,0,5
951,557,Tunnel,CT,557-1,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.55472222222222,-72.04027777777777,1100001,New England,1919,1.0,5466.5,0.6240296803652968,Quinebaug,Surface Water,0.0,0.0,0,0,0,0,0,0,1
952,557,Tunnel,CT,557-2,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.55472222222222,-72.04027777777777,1100001,New England,1949,1.0,5466.5,0.6240296803652968,Quinebaug,Surface Water,0.0,0.0,0,0,0,0,0,0,2
953,559,Rainbow,CT,559-1,"Stanley Black & Decker, Inc.",HY-NA-HY,No,None,Hydropower,41.86,-72.66805555555555,1080207,New England,1925,4.0,21564.18,0.615416095890411,Farmington River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
954,559,Rainbow,CT,559-2,"Stanley Black & Decker, Inc.",HY-NA-HY,No,None,Hydropower,41.86,-72.66805555555555,1080207,New England,1925,4.0,21564.18,0.615416095890411,Farmington River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
955,560,Falls Village,CT,560-1,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.93333333333333,-73.35,1100005,New England,1914,3.0,17618.333333333332,0.6704084221207508,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
956,560,Falls Village,CT,560-2,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.93333333333333,-73.35,1100005,New England,1914,3.0,17618.333333333332,0.6704084221207508,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
957,560,Falls Village,CT,560-3,GDF Suez SA,HY-NA-HY,No,None,Hydropower,41.93333333333333,-73.35,1100005,New England,1914,3.0,17618.333333333332,0.6704084221207508,Housatonic River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
958,561,Franklin Drive,CT,561-UN19,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.79833333333333,-73.08555555555554,1100005,New England,1968,21.8,321.0,0.00168090989066231,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,UN19
959,562,Middletown,CT,562-4,"NRG Energy, Inc.",OL-RC-ST,Yes,Recirculating,Oil,41.555277777777775,-72.57833333333333,1080205,New England,1973,414.9,39582.0,0.010890559534068285,Connecticut River,Surface Water,3161.135875105152,2736.505682926848,47.617146,37.6029,57.78972,32.694732,26.203284,46.31094,4
960,562,Middletown,CT,562-10,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.555277777777775,-72.57833333333333,1080205,New England,1966,18.5,620.0,0.003825743551770949,Connecticut River,Surface Water,0.0,0.0,0,0,0,0,0,0,10
961,562,Middletown,CT,562-3,"NRG Energy, Inc.",OL-OT-ST,Yes,Once-Through,Oil,41.555277777777775,-72.57833333333333,1080205,New England,1964,239.4,64372.0,0.030695078640284118,Connecticut River,Surface Water,43241.50790349062,0.0,2253.02,643.72,3862.32,15.44928,6.11534,18.732252,3
962,562,Middletown,CT,562-2,"NRG Energy, Inc.",OL-OT-ST,Yes,Once-Through,Oil,41.555277777777775,-72.57833333333333,1080205,New England,1958,113.6,54508.0,0.054774422792462536,Connecticut River,Surface Water,22198.72282443245,0.0,1907.78,545.08,3270.48,13.08192,5.17826,15.861828,2
963,564,Stanton Energy Center,FL,564-1,Orlando Utilities Commission,CL-RC-ST,Yes,Recirculating,Coal,28.48222222222222,-81.16777777777779,3080101,South Atlantic Gulf,1987,464.5,2919391.0,0.7174678423797376,Eastern Water Reclaimation Fac,Waste Water,1344.662275231296,1344.662275231296,2933.987955,1459.6955,3503.2692,2005.621617,1401.30768,3211.3301,1
964,564,Stanton Energy Center,FL,564-2,Orlando Utilities Commission,CL-RC-ST,Yes,Recirculating,Coal,28.48222222222222,-81.16777777777779,3080101,South Atlantic Gulf,1996,464.5,2940200.0,0.7225818501752265,Eastern Water Reclaimation Fac,Waste Water,1344.662275231296,1344.662275231296,2954.901,1470.1,3528.24,2019.9174,1411.296,3234.22,2
965,565,Torrington Terminal,CT,565-UN10,"NRG Energy, Inc.",OL-NA-CT,No,None,Oil,41.11888888888889,-73.21027777777778,2030203,Mid Atlantic,1967,21.8,431.0,0.0022569226257802355,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,UN10
966,566,Millstone,CT,566-2,#not reported,NU-OT-ST,Yes,Once-Through,Nuclear,41.33583333333333,-72.14722222222223,1100003,New England,1975,909.9,6492411.838457626,0.8145322606149236,Long Island Sound,Ocean,0.0,0.0,287938.4650355957,162310.29596144066,389544.7103074576,1746.4587845451015,649.2411838457626,2596.9647353830505,2
